Source_0,Source_1,Source_2,Source_3,Source_4,Source_5,Source_6,Source_7,Source_8,Source_9,Source_11,Source_12,Source_13,Source_14,Source_15,Source_16,Source_17,Source_18,Source_19,Source_20,Source_21,Source_22,Source_23,Source_24,Source_25,Source_26,Source_27,Source_28,Source_29,Source_30,Source_31,Source_32,Source_33,Source_34,Source_35,Source_37,Source_38,Source_39,Source_40,Source_41,Source_42,Source_43,Source_44,Source_46,Source_47,Source_49,Source_50,Source_51,Source_52,Source_53,Source_54,Source_55,Source_57,Source_58,Source_59,Source_60,Source_61,Source_62,Source_63,Source_64,Source_65,Source_66,Source_67,Source_68,Source_69,Source_70,Source_71,Source_72,Source_73,Source_74,score_class
2.39122,2.107774,2.149606,-1.022225,3.722152,-0.921771,1.806287,0.366174,1.060052,0.255916,-2.487726,1.345497,1.165456,2.852025,2.609436,-0.970281,-1.981037,-1.982917,-1.710333,0.689592,2.706369,3.156862,-3.807275,-1.403776,2.830722,1.120816,-1.35914,-0.032662,0.437032,-0.708872,2.290798,-1.850682,2.200276,-1.089251,0.513274,-1.338407,-5.806412,4.217699,-7.038015,-0.275166,-0.936847,1.548677,-1.260939,-3.853198,-3.381638,-1.051279,-1.075321,1.114531,0.781601,4.717541,4.629224,5.280734,0.934717,-2.637395,-4.109622,-0.659046,-2.264192,2.771464,1.978119,-1.444344,-1.269124,-0.612434,-0.837444,-2.225796,-4.483312,3.277776,2.569554,1.952867,-1.684514,-4.074768,0
0.822604,0.728667,0.737144,-0.351801,1.280197,-0.313766,0.625311,0.125009,0.367868,0.088148,-0.856238,0.461711,0.402079,0.984861,0.897917,-0.336283,-0.680516,-0.687172,-0.590201,0.236534,0.932103,1.085561,-1.310654,-0.484575,0.976529,0.388803,-0.466385,-0.013426,0.14792,-0.246242,0.788419,-0.639207,0.756938,-0.372559,0.174998,-0.459011,-1.997733,1.451682,-2.424588,-0.096316,-0.317766,0.534769,-0.436601,-1.324198,-1.159835,-0.363553,-0.371175,0.382414,0.266098,1.626751,1.595277,1.81971,0.322078,-0.909023,-1.41643,-0.224715,-0.77679,0.956974,0.676863,-0.496888,-0.439341,-0.21219,-0.283981,-0.772638,-1.544187,1.127641,0.890191,0.67187,-0.58543,-1.404587,0
3.264974,2.883443,2.938616,-1.400047,5.086893,-1.258276,2.472688,0.498502,1.446779,0.349423,-3.403861,1.835779,1.59404,3.896506,3.561475,-1.322085,-2.71457,-2.704223,-2.337793,0.940697,3.703805,4.313084,-5.204904,-1.920998,3.869406,1.531539,-1.855656,-0.044227,0.601815,-0.964955,3.134178,-2.52701,3.008139,-1.485116,0.702153,-1.829481,-7.941529,5.761404,-9.617673,-0.3766,-1.286843,2.116779,-1.718511,-5.266967,-4.626571,-1.434275,-1.469712,1.524548,1.071814,6.452292,6.324059,7.21726,1.280025,-3.605146,-5.616488,-0.903694,-3.096087,3.792299,2.707208,-1.977077,-1.73207,-0.835291,-1.149626,-3.0383,-6.131243,4.483202,3.507997,2.671621,-2.301391,-5.56916,0
1.926053,1.701304,1.743624,-0.842995,3.014558,-0.750962,1.452019,0.28803,0.855196,0.196171,-2.021859,1.099322,0.941126,2.287807,2.122205,-0.787805,-1.603881,-1.599041,-1.386394,0.560252,2.200984,2.53705,-3.081395,-1.156592,2.281407,0.89057,-1.112141,-0.030912,0.364463,-0.557469,1.867845,-1.486692,1.789781,-0.869418,0.429822,-1.08387,-4.731,3.403107,-5.686291,-0.224899,-0.780575,1.250554,-1.011673,-3.129326,-2.731776,-0.856478,-0.886627,0.895265,0.655873,3.845719,3.733053,4.281724,0.757108,-2.138641,-3.33719,-0.545377,-1.824625,2.253505,1.617362,-1.164249,-1.00901,-0.480965,-0.679562,-1.804163,-3.66662,2.636301,2.07861,1.568126,-1.36123,-3.282688,1
63.645924,56.11314,57.352271,-27.22987,99.201978,-24.598919,48.10366,9.739698,28.095126,6.824629,-66.334645,35.807205,31.067389,75.868537,69.411811,-25.77059,-52.914936,-52.596566,-45.552148,18.375848,72.163297,84.110941,-101.43953,-37.392647,75.376161,29.797026,-36.198265,-0.839937,11.780236,-18.718334,61.084674,-49.193238,58.651536,-28.998963,13.718158,-35.697403,-154.804841,112.256684,-187.415757,-7.27208,-25.202317,41.216861,-33.429136,-102.722166,-90.26726,-27.939224,-28.608806,29.759769,20.949183,125.714178,123.251283,140.680988,24.90543,-70.22087,-109.409676,-17.657915,-60.418898,73.817104,52.844599,-38.558214,-33.707025,-16.269066,-22.514698,-59.022139,-119.436917,87.389189,68.209055,52.047684,-44.671763,-108.476297,1
1.215383,1.062417,1.104006,-0.532616,1.91099,-0.48388,0.903316,0.181461,0.544346,0.122466,-1.273623,0.701062,0.596609,1.443348,1.353015,-0.504685,-0.997305,-1.018898,-0.873047,0.359569,1.392855,1.595703,-1.944331,-0.732681,1.438087,0.55741,-0.707799,-0.020373,0.219937,-0.349621,1.175328,-0.941555,1.139017,-0.55481,0.272197,-0.679475,-2.986467,2.148068,-3.594377,-0.146559,-0.489045,0.788667,-0.638735,-1.981469,-1.715813,-0.542246,-0.565392,0.564289,0.413315,2.437171,2.360089,2.70769,0.473259,-1.352571,-2.114091,-0.344626,-1.142293,1.417202,1.017179,-0.727334,-0.638181,-0.301318,-0.424957,-1.142857,-2.314005,1.650614,1.312717,0.979121,-0.858112,-2.069706,0
-0.000105,0.001911,-0.004934,-0.002663,-0.006697,0.003712,0.003474,-0.00081,0.003006,-0.0029,0.001499,-0.001396,-0.003433,0.001722,-0.000322,0.002564,0.002033,-0.003393,0.000384,-0.002342,-0.002336,-0.005073,0.00305,-0.000142,-0.002645,0.002564,0.000286,-0.001855,-0.001082,-0.004877,-0.003133,-0.000401,-0.004321,0.005597,0.000628,0.000528,0.004219,-0.000353,0.005667,-0.003627,0.00754,-0.000336,-0.004636,0.006499,0.006844,-0.00039,-0.00066,-0.002112,-0.002952,-0.003029,-0.001033,-0.004534,0.003261,0.000611,0.001494,0.005126,0.003748,0.001885,-0.00447,0.003255,-0.000572,0.0017,0.00768,-0.008795,-0.001699,-0.003732,0.008372,-0.001574,-0.006168,0.000413,0
-0.005777,0.002121,-0.011727,0.041812,0.018989,-0.00205,-0.009857,0.006777,0.001186,-0.011835,0.016156,-0.00394,-0.013809,0.00083,0.005356,0.021917,-0.013281,-0.009851,-0.010427,-0.007041,0.015301,0.018152,-0.049377,-0.017958,-0.009248,-0.031136,-0.0093,0.027425,-0.003025,-0.009111,0.000415,0.025155,-0.00984,0.030301,0.015575,0.011885,0.005465,-0.015341,-0.031795,-0.0436,0.015858,0.011604,0.005903,-0.015133,0.007082,-0.012752,0.008731,-0.009985,-0.001814,-0.015147,-0.05671,0.035105,0.009468,0.004747,0.045779,0.01091,0.011192,0.008301,-0.004311,0.042796,0.042636,-0.04214,0.012205,0.018054,0.031091,-0.031573,-0.010718,0.019139,-0.001733,0.0241,1
2.819209,2.48552,2.536872,-1.207691,4.392719,-1.087917,2.129382,0.430167,1.251059,0.303133,-2.931999,1.585029,1.37375,3.361814,3.075499,-1.140321,-2.336834,-2.336286,-2.014473,0.812577,3.195644,3.720761,-4.48924,-1.655982,3.340344,1.321195,-1.600499,-0.038851,0.514054,-0.834343,2.700383,-2.183337,2.596896,-1.284583,0.604724,-1.577036,-6.845793,4.970505,-8.298769,-0.327344,-1.106268,1.826873,-1.484028,-4.54311,-3.989333,-1.237191,-1.267429,1.314824,0.923558,5.563873,5.456507,6.225715,1.104002,-3.11175,-4.846433,-0.779431,-2.668422,3.26917,2.333855,-1.70425,-1.495148,-0.720607,-0.990083,-2.623492,-5.285175,3.864605,3.028916,2.304384,-1.985256,-4.807277,0
169.738143,149.64602,152.956504,-72.606924,264.582241,-65.585185,128.262863,25.96565,74.940931,18.221901,-176.864952,95.498642,82.839099,202.320815,185.110012,-68.733924,-141.088429,-140.286511,-121.47837,49.005036,192.438115,224.3051,-270.51316,-99.715298,201.042559,79.465464,-96.51521,-2.263105,31.396718,-49.9196,162.889983,-131.208377,156.411161,-77.340133,36.572727,-95.193277,-412.80876,299.346609,-499.801127,-19.393084,-67.197414,109.919262,-89.159955,-273.919388,-240.712096,-74.51514,-76.289504,79.344784,55.866952,335.23986,328.678621,375.184506,66.404958,-187.269627,-291.768548,-47.091994,-161.116144,196.852565,140.914992,-102.834299,-89.884384,-43.393572,-60.032196,-157.425883,-318.494694,233.029066,181.927508,138.799981,-119.122657,-289.28673,0
-0.00043,-0.000065,-0.005224,-0.003185,-0.007521,-0.000705,0.000431,0.000177,0.004491,-0.002612,0.000442,-0.001224,-0.000823,0.002155,0.001284,0.00191,0.002326,-0.003652,0.002586,-0.001446,-0.001872,-0.004256,0.002273,-0.000392,-0.002901,-0.000383,-0.000325,0.002703,-0.003387,-0.005871,-0.002628,-0.000929,-0.002632,-0.000016,-0.001455,0.002661,0.00664,0.002831,0.002244,-0.003536,0.007845,0.000646,-0.002502,0.003896,0.006759,0.001264,-0.00151,-0.00184,-0.003537,-0.003822,-0.002859,-0.008709,0.000962,-0.000284,-0.000421,0.002776,0.005398,0.00001,-0.005485,0.005285,-0.00321,0.000614,0.005729,-0.00634,0.00071,-0.002473,0.004585,-0.00033,-0.008189,-0.000727,0
2.991924,2.641188,2.695141,-1.274827,4.6726,-1.151582,2.262826,0.456497,1.319849,0.323288,-3.117648,1.680895,1.465682,3.567315,3.260502,-1.217774,-2.485219,-2.476782,-2.143178,0.864716,3.398493,3.958279,-4.767204,-1.757373,3.549285,1.406344,-1.701192,-0.042083,0.549722,-0.878375,2.873512,-2.316425,2.764963,-1.363374,0.643511,-1.673497,-7.278091,5.274146,-8.817803,-0.344026,-1.183612,1.940671,-1.569492,-4.831569,-4.242089,-1.318086,-1.342583,1.399156,0.980667,5.91799,5.801392,6.622189,1.174476,-3.303729,-5.152365,-0.834445,-2.838157,3.470112,2.484084,-1.817225,-1.586366,-0.767187,-1.05856,-2.771626,-5.612955,4.109281,3.204691,2.448916,-2.100499,-5.105293,0
2.146671,1.897631,1.930817,-0.923644,3.344083,-0.824986,1.62649,0.328147,0.944778,0.225884,-2.241699,1.205676,1.047129,2.554997,2.336574,-0.86193,-1.79156,-1.76932,-1.535031,0.616314,2.438102,2.837133,-3.419369,-1.262359,2.537758,1.006431,-1.224605,-0.025756,0.405172,-0.63312,2.065105,-1.656568,1.979769,-0.973482,0.468268,-1.204735,-5.228822,3.785903,-6.318132,-0.248947,-0.854297,1.390114,-1.124651,-3.464386,-3.04871,-0.943325,-0.961601,1.001767,0.709267,4.241265,4.15763,4.742371,0.852652,-2.369898,-3.69653,-0.601472,-2.039555,2.492694,1.790013,-1.303687,-1.132165,-0.544245,-0.760553,-1.987021,-4.038876,2.951856,2.300112,1.762311,-1.508547,-3.661427,1
53.036004,46.771239,47.794104,-22.690238,82.680969,-20.485036,40.089539,8.11,23.425794,5.697951,-55.268394,29.838549,25.89007,63.228949,57.840719,-21.481377,-44.089187,-43.845683,-37.96418,15.310321,60.140851,70.090286,-84.534911,-31.165506,62.833103,24.837722,-30.151844,-0.712519,9.80606,-15.600069,50.904043,-41.007572,48.878179,-24.163088,11.423012,-29.741548,-128.999135,93.539939,-156.187956,-6.06316,-20.993833,34.352475,-27.862669,-85.591683,-75.215259,-23.286285,-23.842102,24.791422,17.453236,104.769181,102.70797,117.247414,20.75077,-58.523776,-91.178765,-14.714155,-50.341549,61.525073,44.028294,-32.137403,-28.091275,-13.563224,-18.755655,-49.206816,-99.527896,72.818872,56.858777,43.374603,-37.236395,-90.404295,1
127.311213,112.233967,114.718704,-54.452966,198.434667,-49.19522,96.182254,19.467726,56.203587,13.661433,-132.647132,71.615917,62.134175,151.743966,138.832321,-51.547982,-105.817975,-105.211388,-91.108687,36.756935,144.3246,168.222872,-202.883376,-74.780667,150.784171,59.599353,-72.391647,-1.691606,23.554301,-37.442459,122.1655,-98.403912,117.305325,-58.004539,27.431539,-71.391969,-309.608027,224.510023,-374.85738,-14.5427,-50.395632,82.440635,-66.867684,-205.438649,-180.534545,-55.883952,-57.214652,59.512273,41.902045,251.433146,246.508345,281.384098,49.794254,-140.45169,-218.825995,-35.320059,-120.840802,147.631563,105.672753,-77.116569,-67.421775,-32.537742,-45.025682,-118.06247,-238.868236,174.769993,136.4472,104.097141,-89.335358,-216.958321,1
0.014066,0.003206,-0.000044,0.005304,-0.00134,-0.004938,-0.031922,-0.014077,-0.003356,-0.007778,0.008487,-0.0156,0.008453,0.000743,-0.00599,0.006575,-0.002567,0.005128,0.001554,0.003681,-0.008658,-0.011461,0.007027,0.011417,0.00514,0.000553,-0.008373,0.009966,0.014383,-0.006665,-0.000623,0.003026,-0.004849,0.001835,0.004509,0.009038,-0.000596,-0.003178,-0.009771,0.003848,0.004886,0.002655,0.005199,0.007418,0.00022,0.001796,0.009874,0.000187,0.003093,0.001769,-0.005915,-0.009426,-0.013539,0.000636,-0.004762,-0.007959,-0.005038,-0.014936,-0.024148,0.015271,-0.012745,0.015349,-0.002603,0.014539,0.003582,-0.004763,0.003697,-0.001363,0.011592,0.012308,1
45.958181,40.522071,41.425871,-19.671295,71.6512,-17.753871,34.735259,7.031023,20.301211,4.936908,-47.907624,25.866537,22.435308,54.796759,50.132598,-18.612525,-38.211731,-37.999991,-32.905055,13.274818,52.122954,60.738177,-73.268503,-27.002263,54.442174,21.519168,-26.131297,-0.62104,8.505507,-13.512066,44.116048,-35.533904,42.358387,-20.936729,9.902233,-25.782278,-111.803818,81.066211,-135.356853,-5.25421,-18.202291,29.763486,-24.150456,-74.187579,-65.201731,-20.168021,-20.663411,21.47794,15.128826,90.793656,89.01849,101.606729,17.983007,-50.712566,-79.019219,-12.752266,-43.634912,53.319789,38.158355,-27.854582,-24.342778,-11.757762,-16.266562,-42.635232,-86.254068,63.109723,49.274248,37.594434,-32.259629,-78.346244,1
3.535346,3.11363,3.184419,-1.514151,5.513977,-1.369492,2.666611,0.541998,1.562032,0.379109,-3.681968,1.987946,1.727258,4.210677,3.855833,-1.427447,-2.934845,-2.920728,-2.523416,1.020795,4.013019,4.672637,-5.629835,-2.075333,4.185532,1.654157,-2.012184,-0.041418,0.648988,-1.042026,3.391281,-2.735081,3.264193,-1.617566,0.762104,-1.977478,-8.591547,6.234508,-10.410283,-0.409558,-1.398325,2.290572,-1.851816,-5.706364,-5.013101,-1.550912,-1.585811,1.652947,1.161677,6.980203,6.844817,7.806692,1.389855,-3.903305,-6.083223,-0.987388,-3.350632,4.095044,2.937221,-2.140633,-1.872192,-0.902008,-1.25176,-3.272136,-6.628438,4.852612,3.782731,2.894452,-2.481902,-6.030538,0
3.528452,3.110864,3.184309,-1.516275,5.501825,-1.357294,2.666853,0.541016,1.566256,0.376947,-3.689549,1.991756,1.724483,4.215346,3.855376,-1.427496,-2.935973,-2.926999,-2.534392,1.02727,4.009792,4.664504,-5.636807,-2.072916,4.176776,1.653996,-2.004972,-0.053826,0.654319,-1.034036,3.397665,-2.730132,3.254393,-1.602372,0.761809,-1.982369,-8.599985,6.231535,-10.405206,-0.404284,-1.399804,2.285539,-1.862212,-5.705566,-5.02463,-1.544463,-1.586778,1.64524,1.161868,6.98198,6.847262,7.807652,1.386415,-3.896137,-6.079178,-0.982014,-3.353488,4.107528,2.929625,-2.141785,-1.87357,-0.910442,-1.254802,-3.274686,-6.632393,4.853631,3.792479,2.892393,-2.477258,-6.025632,0
-0.000939,-0.003973,-0.002826,0.000195,-0.000866,-0.002831,-0.003174,0.000741,-0.0024,-0.002338,0.000897,-0.002524,0.001015,-0.003529,-0.001784,0.003057,0.002414,0.002733,0.005198,0.000055,0.002783,-0.001378,0.006129,0.003006,-0.004767,-0.000298,-0.002569,0.004496,-0.002759,-0.000621,-0.002912,0.001023,0.004125,-0.002024,0.001153,0.004214,0.006884,-0.001732,0.004111,-0.004655,0.001826,-0.000473,0.004479,-0.000246,0.00248,0.00137,0.00281,0.001447,-0.002711,-0.003105,-0.000738,-0.00842,0.005885,0.000569,-0.003169,-0.003278,0.004426,-0.006061,0.000884,0.002097,0.000301,0.002642,-0.000739,0.008696,0.005391,-0.002081,-0.008129,0.000796,0.001215,-0.001323,0
-0.00656,-0.005679,-0.007162,0.001965,-0.01373,-0.004272,0.004315,0.001881,-0.008978,-0.007845,-0.00939,-0.00725,0.005854,-0.000634,-0.005021,0.000258,-0.003067,0.009679,0.001864,0.000526,0.000562,-0.003099,0.004907,0.002359,-0.013047,0.000211,-0.004742,0.007659,0.002684,0.003103,-0.001199,0.009,0.000182,0.003194,0.001777,0.002944,0.001774,-0.001784,0.007948,-0.000422,-0.001227,-0.00204,0.007379,-0.003409,0.00285,0.002726,0.000307,0.007586,-0.004162,0.002695,0.000331,-0.010721,0.002197,0.005516,0.002974,0.001767,0.001727,-0.005652,-0.00211,0.0045,-0.002896,0.00215,-0.001945,0.01557,0.004581,0.001605,-0.016417,-0.00457,0.001175,0.006053,1
3.43519,3.031287,3.091017,-1.466095,5.354048,-1.320391,2.595901,0.52298,1.511684,0.368428,-3.573327,1.928383,1.672457,4.084914,3.73896,-1.391077,-2.854116,-2.833937,-2.456309,0.989957,3.89346,4.53831,-5.46452,-2.015735,4.068702,1.610046,-1.95233,-0.049068,0.635543,-1.008579,3.294881,-2.652594,3.164481,-1.559882,0.741761,-1.924687,-8.345488,6.04672,-10.103105,-0.393809,-1.360425,2.224877,-1.801789,-5.538394,-4.865722,-1.512076,-1.54069,1.603729,1.13218,6.77773,6.646692,7.587785,1.349269,-3.788093,-5.902211,-0.957465,-3.257726,3.980068,2.854679,-2.084329,-1.813465,-0.87705,-1.212769,-3.179637,-6.44239,4.713163,3.679482,2.811291,-2.40629,-5.853105,1
-0.001723,0.002079,-0.007112,-0.002918,-0.010713,0.00388,0.003494,0.000185,0.002522,-0.003898,-0.000652,-0.001241,-0.002015,0.001093,-0.001397,0.002341,0.000497,-0.002653,0.000484,-0.002853,-0.004345,-0.004826,0.002673,-0.000773,-0.005796,0.00077,-0.000485,0.000684,0.001034,-0.005479,-0.000815,0.001343,-0.005475,0.004638,0.000531,0.000791,0.003173,0.00128,0.006258,-0.001798,0.006607,-0.000721,-0.003848,0.00634,0.00662,-0.0003,-0.000327,-0.003555,-0.003186,-0.004269,-0.00292,-0.007012,0.002778,0.001662,0.000949,0.004075,0.003435,0.001891,-0.004411,0.003946,-0.000904,0.001164,0.007069,-0.007122,-0.003331,-0.002066,0.006219,-0.000892,-0.007984,0.002266,1
0.005956,0.00323,-0.004065,-0.000128,-0.006977,-0.001361,-0.020168,-0.010662,-0.005657,-0.007804,0.001314,-0.013557,0.006377,-0.002256,-0.008032,0.007374,-0.007843,0.008481,0.001741,-0.00115,-0.005501,-0.011217,0.006559,0.007931,-0.000132,-0.001201,-0.007292,0.01009,0.017198,-0.004632,-0.000018,0.006267,-0.005451,0.004625,0.004454,0.005366,-0.002653,-0.004907,-0.001087,0.001747,-0.000802,-0.000266,0.007438,0.005521,0.00046,0.004121,0.005963,-0.00262,0.004022,-0.000323,-0.006851,-0.012227,-0.007056,0.002732,-0.001238,-0.00737,-0.005042,-0.011428,-0.014881,0.009038,-0.005913,0.013353,-0.003756,0.012859,-0.000609,-0.001871,-0.000306,0.00268,0.007443,0.012668,1
0.007042,0.007372,-0.003834,0.002364,-0.003973,0.002193,-0.01714,-0.012696,0.00487,-0.003636,0.005987,-0.013361,0.007478,0.006416,-0.004655,0.001023,-0.000894,-0.003142,-0.001693,0.000736,-0.005278,-0.011589,0.003086,0.004137,0.010166,0.003236,-0.000114,0.003531,0.005703,-0.007109,-0.000235,-0.001741,-0.006256,0.004326,-0.002331,0.009138,0.001916,-0.003477,-0.009726,0.001438,0.009327,0.004485,0.000582,0.009898,0.006518,0.000978,0.002614,-0.002444,-0.000844,0.006027,-0.006034,-0.004821,-0.01335,-0.001633,-0.002048,-0.002105,0.001191,-0.003378,-0.024995,0.011171,-0.013222,0.007042,0.003758,-0.003256,0.002232,-0.0045,0.012499,-0.001375,-0.001305,0.00729,0
-0.003941,-0.00001,-0.006794,-0.001651,-0.012195,0.001264,0.004197,0.000301,0.00161,-0.004292,-0.002838,-0.003139,0.001287,0.003462,-0.001647,0.001139,0.000615,-0.001522,0.000158,-0.001833,-0.003434,-0.0055,0.00171,-0.000631,-0.00658,0.001138,-0.000214,0.002199,-0.000275,-0.003838,-0.001524,0.001897,-0.004589,0.004043,-0.000603,0.002387,0.003175,0.001735,0.004665,-0.001119,0.006759,-0.000626,-0.001962,0.004728,0.006842,0.001197,-0.001055,-0.00016,-0.005249,-0.000539,-0.002132,-0.007274,-0.000358,0.002379,0.001831,0.006119,0.003779,0.001049,-0.007399,0.005806,-0.003879,0.00105,0.005691,-0.004267,0.000129,-0.002047,0.001821,-0.003988,-0.0082,0.003317,1
45.96133,40.525856,41.422014,-19.667406,71.654601,-17.762889,34.739972,7.032389,20.29134,4.936016,-47.906038,25.860954,22.439863,54.792534,50.129467,-18.615725,-38.215411,-37.990908,-32.89828,13.266877,52.121523,60.744978,-73.262176,-27.004464,54.445002,21.51974,-26.140456,-0.608681,8.508113,-13.51836,44.111346,-35.532853,42.363382,-20.945789,9.903958,-25.780233,-111.80094,81.0683,-135.357614,-5.255026,-18.203368,29.765994,-24.140372,-74.188653,-65.189029,-20.174924,-20.663333,21.485007,15.12804,90.793025,89.017432,101.606864,17.983853,-50.714578,-79.019245,-12.753803,-43.636316,53.307193,38.164526,-27.853929,-24.34109,-11.749204,-16.263276,-42.630436,-86.253944,63.110667,49.262362,37.594174,-32.264077,-78.343485,1
38.849345,34.322678,35.027408,-16.676237,60.640914,-15.000824,29.363876,5.961952,17.241665,4.123952,-40.549994,21.923696,18.965673,46.422835,42.451863,-15.75556,-32.344652,-32.160513,-27.896899,11.200973,44.115752,51.376901,-61.965901,-22.787907,46.129065,18.286704,-22.104807,-0.484954,7.184264,-11.4561,37.37386,-30.112485,35.90293,-17.760723,8.394914,-21.843081,-94.585773,68.630636,-114.503814,-4.429864,-15.378828,25.190304,-20.441533,-62.72167,-55.148392,-17.122348,-17.475138,18.195046,12.792088,76.837445,75.291505,85.960271,15.193195,-42.874423,-66.838205,-10.76235,-36.915398,45.117882,32.346822,-23.543477,-20.591894,-9.955625,-13.74739,-36.112617,-72.963187,53.42041,41.632901,31.816963,-27.249061,-66.251614,1
0.827437,0.759702,0.742798,-0.340305,1.277182,-0.345752,0.618307,0.121743,0.374992,0.089273,-0.883798,0.457377,0.390563,1.003068,0.909637,-0.338099,-0.690265,-0.678358,-0.570194,0.219842,0.951569,1.106529,-1.33456,-0.485494,0.964716,0.412227,-0.466091,-0.021928,0.157659,-0.253824,0.788246,-0.636565,0.756643,-0.380289,0.166245,-0.442137,-2.024156,1.481612,-2.423769,-0.099615,-0.330061,0.542013,-0.437999,-1.305629,-1.17555,-0.360166,-0.393243,0.383877,0.291538,1.62096,1.603643,1.849543,0.338857,-0.920753,-1.440073,-0.224318,-0.797402,0.981116,0.687734,-0.514085,-0.444614,-0.208317,-0.308966,-0.78797,-1.536433,1.1207,0.904283,0.677821,-0.581708,-1.373489,1
3.52828,3.112998,3.184595,-1.517908,5.502979,-1.354939,2.666875,0.539819,1.566718,0.377534,-3.687925,1.992289,1.722367,4.213646,3.853105,-1.424516,-2.938385,-2.927576,-2.534174,1.025445,4.010902,4.66298,-5.636189,-2.07324,4.177619,1.653612,-2.003823,-0.05489,0.656109,-1.034183,3.398371,-2.730674,3.254492,-1.599946,0.762498,-1.982335,-8.600784,6.231614,-10.403478,-0.405665,-1.40021,2.284947,-1.862634,-5.703172,-5.025454,-1.543629,-1.585926,1.642483,1.162721,6.980164,6.84493,7.807111,1.389228,-3.896191,-6.081237,-0.983064,-3.353283,4.109577,2.931766,-2.142958,-1.870939,-0.90863,-1.255618,-3.276189,-6.635492,4.853052,3.793834,2.89465,-2.478088,-6.026395,0
-0.001227,-0.004045,-0.003441,0.001299,-0.002793,-0.001609,-0.001682,0.001584,-0.00399,-0.003213,0.00031,-0.002138,0.000686,-0.003385,-0.00229,0.002286,0.003027,0.002664,0.003947,0.000028,-0.000173,-0.001344,0.005725,0.003367,-0.008005,0.000424,-0.003546,0.003088,-0.000618,-0.000603,-0.002874,0.002638,0.002322,-0.000043,0.00254,0.002543,0.004968,-0.002226,0.005834,-0.002919,0.00213,-0.001429,0.002759,0.000469,0.002879,0.000125,0.004003,0.001015,-0.003267,-0.003517,0.001172,-0.006395,0.005541,0.002295,-0.001975,-0.00086,0.002652,-0.006436,0.000217,0.002173,0.000707,0.002868,0.00068,0.008641,0.00424,-0.002247,-0.007078,-0.001355,0.001778,0.001062,1
-0.006404,-0.005539,-0.001337,-0.00461,-0.008637,0.010368,-0.006181,-0.001105,0.004865,-0.002591,-0.002799,0.002895,-0.00398,-0.000727,-0.002013,0.006924,0.001971,-0.005261,-0.003656,0.005221,0.001021,-0.010054,-0.000328,0.005261,-0.010858,-0.001353,0.005788,-0.008216,0.001993,0.005479,0.003377,0.00294,-0.004394,0.01153,0.001191,0.000052,-0.000412,-0.00462,0.008762,-0.001711,0.00062,-0.005304,-0.006163,0.002991,-0.010227,0.008516,0.003348,-0.009666,-0.001244,-0.004189,-0.000682,-0.008413,0.005157,0.005583,-0.00196,-0.000728,0.002575,0.007027,-0.004785,0.000094,0.00117,-0.004135,-0.004156,0.003381,0.000469,-0.002479,0.004733,0.001928,0.005125,0.000859,1
0.854453,0.749429,0.765882,-0.36017,1.333572,-0.326663,0.640257,0.130347,0.374213,0.091465,-0.882461,0.478833,0.414823,1.01246,0.928642,-0.346875,-0.701302,-0.706811,-0.607767,0.246865,0.96687,1.126894,-1.351145,-0.496234,1.008699,0.402518,-0.48652,-0.013587,0.15362,-0.251529,0.813842,-0.660254,0.789234,-0.38811,0.185066,-0.475192,-2.065498,1.497779,-2.506353,-0.10127,-0.333055,0.551607,-0.447763,-1.37355,-1.203795,-0.377601,-0.378837,0.397223,0.276946,1.680035,1.654633,1.884277,0.339422,-0.939784,-1.468328,-0.238607,-0.805365,0.981997,0.707464,-0.517343,-0.449767,-0.217232,-0.298004,-0.786641,-1.593678,1.16551,0.912783,0.696833,-0.593945,-1.454075,0
70.711984,62.348223,63.738939,-30.259626,110.25741,-27.32623,53.435129,10.820118,31.231559,7.605209,-73.682459,39.797146,34.517917,84.294542,77.124478,-28.627775,-58.781721,-58.45966,-50.607695,20.410241,80.187689,93.456385,-112.714419,-41.547251,83.769494,33.105913,-40.207373,-0.940928,13.078112,-20.801744,67.865399,-54.68235,65.180958,-32.234502,15.236997,-39.65586,-171.997713,124.728832,-208.249944,-8.086037,-27.999149,45.795021,-37.14492,-114.125029,-100.29736,-31.038989,-31.779852,33.046995,23.269889,139.675421,136.942019,156.323579,27.669766,-78.029816,-121.581494,-19.622139,-67.128664,82.016309,58.717292,-42.849884,-37.44488,-18.072074,-25.021406,-65.595453,-132.695174,97.084951,75.794187,57.835377,-49.643076,-120.539869,1
3.534887,3.118331,3.180673,-1.511462,5.508325,-1.359963,2.671896,0.540985,1.556502,0.376177,-3.683853,1.988062,1.724006,4.20925,3.851229,-1.429651,-2.939448,-2.920164,-2.529733,1.018571,4.007575,4.671589,-5.628225,-2.074445,4.182012,1.657374,-2.013563,-0.046786,0.658564,-1.040922,3.393741,-2.730191,3.257978,-1.606196,0.76596,-1.982186,-8.598343,6.232003,-10.403002,-0.405867,-1.399911,2.287442,-1.856231,-5.702506,-5.012042,-1.55475,-1.585088,1.649647,1.162318,6.979138,6.846794,7.812027,1.392251,-3.89833,-6.0801,-0.983833,-3.355495,4.097709,2.93878,-2.143662,-1.867913,-0.901233,-1.248461,-3.274429,-6.637175,4.852912,3.787439,2.893521,-2.479459,-6.023685,1
