K1,K2,K3,K4,K5,K6,Col15
16399.057046,-37732.726843,105.655099,481037.274634,137275.418805,-64.08588,1
6694.376371,-50960.39886,83.138439,945710.133237,298118.852948,-69.282032,1
49884.795309,-24390.739472,81.406388,1817236.530387,110177.48392,-64.08588,1
31130.149164,-13835.621851,110.851252,1880118.634956,27700.688565,-76.210236,1
71554.482962,-202471.543252,128.17176,183434.572826,245118.098236,-102.190998,1
73709.154167,-45684.5721,145.492268,1389163.637398,146896.961041,-103.923048,1
59120.090215,-197005.190904,116.047404,1934018.324036,1155525.571914,-109.119201,1
11985.791588,-10918.848291,98.726896,314381.07798,25199.607199,-119.511506,1
20355.061091,-57528.335523,98.726896,2261781.226556,140779.357588,-98.726896,1
82410.977424,-105421.272403,83.138439,1920872.058407,1128431.101131,-86.60254,1
113144.486954,-106096.772218,109.119201,2056082.872649,535766.616051,-79.674337,1
809207.209093,-447390.455646,103.923048,4397056.926228,3528888.975595,-57.157677,1
2462.976248,-9609.41788,86.60254,177339.486035,149422.291118,-27.712813,1
155612.640704,-832395.905305,96.994845,537219.806679,1166276.411277,-69.282032,1
33795.775357,-73804.416961,91.798693,2481559.421477,213920.39909,-81.406388,1
181756.215594,-57599.349606,114.315353,2913863.714589,139968.75781,-93.530744,1
21583.085113,-6999.217313,129.903811,263127.962533,82589.378657,-96.994845,1
151379.508531,-249112.207399,128.17176,2291219.162081,679831.674022,-79.674337,1
11531.994277,-6810.423775,109.119201,55181.406678,142139.017472,-46.765372,1
345409.036147,-145277.493536,96.994845,3414147.537797,1151547.051209,-32.908965,1
9560.920458,-6337.573905,105.655099,331020.890089,19178.998592,-50.229473,1
390326.30974,-142454.250719,129.903811,3190853.279736,498627.982635,-32.908965,1
17729.272066,-40850.418297,150.68842,2825667.687468,90423.44446,-69.282032,1
12313.149191,-44333.572471,116.047404,512172.619951,306373.807097,-76.210236,1
129297.592785,-27581.17706,110.851252,796800.529158,385071.26759,-55.425626,1
53688.378882,-30975.996643,86.60254,2396811.907514,271680.829421,-50.229473,1
35576.323587,-60926.619207,81.406388,681383.591545,265925.224588,-41.569219,1
13068.323343,-37909.396025,105.655099,1253140.491327,136932.472745,-46.765372,1
49015.305803,-37514.488441,109.119201,496999.854876,135481.014168,-69.282032,1
28048.830778,-31294.693991,98.726896,580294.178212,218001.110793,-74.478185,1
1648.912369,-5814.494561,98.726896,48921.77506,14367.361449,-74.478185,1
34081.563741,-170134.154675,109.119201,430624.203829,707662.266398,-71.014083,1
69993.905185,-65785.021722,110.851252,3078754.95147,206150.419168,-71.014083,1
18468.857761,-14242.653791,103.923048,98633.365288,98702.64732,-65.817931,1
51861.06528,-57401.895814,119.511506,1759838.098675,180311.68522,-76.210236,1
26928.193905,-20860.819926,119.511506,847667.397275,58120.696899,-76.210236,1
33348.906249,-74871.360259,116.047404,1426207.008019,241610.695351,-81.406388,1
208298.162169,-190393.952971,121.243557,4845425.99058,830488.917366,-74.478185,1
23711.775556,-209456.904159,116.047404,464700.571417,380865.848229,-102.190998,1
167993.339877,-234914.586929,114.315353,1375300.302734,549009.876526,-110.851252,1
263793.070044,-243618.142237,116.047404,6904636.946988,724572.278432,-110.851252,1
188628.993198,-120346.354212,110.851252,2102853.440606,716620.433174,-109.119201,1
18650.723096,-133509.940349,98.726896,119113.134037,442722.578719,-96.994845,1
28234.160214,-23651.153777,98.726896,1157487.985479,134511.065716,-79.674337,1
287321.248214,-97457.302789,93.530744,1940300.472315,944556.5874,-57.157677,1
6704.768676,-12068.930027,88.334591,85594.486808,54353.486392,-69.282032,1
127359.427931,-86373.909672,114.315353,1082791.562352,279826.664369,-57.157677,1
40601.00298,-81205.470062,98.726896,5290845.372407,1049352.589461,-46.765372,1
31842.022046,-28202.9833,114.315353,293811.24259,118891.431533,-55.425626,1
191774.397465,-260339.360733,116.047404,2415874.858702,711810.528082,-65.817931,1
176168.619689,-187151.553859,128.17176,3099014.749766,668400.138692,-57.157677,1
20162.803451,-226171.194452,129.903811,255668.019705,476828.391171,-93.530744,1
61250.512708,-19535.801059,135.099963,592397.749256,92704.555374,-91.798693,1
21139.680106,-43176.562531,133.367912,567009.348518,112055.026996,-91.798693,1
423656.16343,-135184.83348,119.511506,2696915.690687,908510.878043,-76.210236,1
7643.540214,-28746.847253,119.511506,1220886.241188,123420.744395,-76.210236,1
3051.873523,-8090.409322,119.511506,680164.227777,53617.364799,-76.210236,1
15635.22264,-156502.91482,105.655099,1657634.976672,237069.258134,-93.530744,1
107499.733372,-20152.411146,116.047404,2249054.117222,90471.941883,-88.334591,1
24572.604807,-79568.682049,91.798693,2862574.226076,244170.666445,-88.334591,1
23091.701367,-64752.719441,91.798693,1247681.067181,134899.045097,-110.851252,1
22068.059339,-13442.446318,93.530744,253414.621605,88043.60665,-76.210236,1
8402.178468,-12979.988752,93.530744,1306136.049886,29573.035488,-76.210236,1
86474.368619,-8887.152694,93.530744,1464097.351486,204728.405455,-76.210236,1
14956.258723,-12479.426069,88.334591,201570.876832,27884.285951,-95.262794,1
6148.780367,-26347.956885,81.406388,199533.985083,71693.047027,-100.458947,1
16842.462053,-129647.467048,58.889727,3201815.429297,241565.66203,-116.047404,1
10073.607497,-14672.202391,71.014083,881589.612341,24080.702378,-136.832014,1
18823.928177,-15418.716289,71.014083,452458.436309,53513.441751,-136.832014,1
20462.448241,-289974.750051,50.229473,2278847.123163,381184.545577,-162.812776,1
2714.123615,-13868.530816,50.229473,34992.622465,22241.26442,-162.812776,1
31812.577183,-18183.069378,76.210236,389150.247241,90406.123952,-140.296115,1
20053.68425,-94469.515146,76.210236,1598386.714698,224314.435987,-135.099963,1
50702.32329,-105622.190296,51.961524,539296.535597,460055.211151,-121.243557,1
42681.196,-36598.233564,50.229473,2151191.514543,404903.249336,-72.746134,1
25021.205966,-11429.803279,50.229473,1902815.428738,53057.912388,-72.746134,1
340968.057876,-241558.733827,58.889727,1604727.752704,687695.184688,-81.406388,1
6550.616154,-8916.597557,58.889727,194407.114692,12604.133727,-81.406388,1
22599.798937,-255292.16468,60.621778,1089518.847688,305538.958608,-103.923048,1
4761.40767,-17504.105461,76.210236,341314.468038,40244.200514,-110.851252,1
181624.579732,-181350.915705,103.923048,1093719.070897,431026.039616,-128.17176,1
139618.883547,-25067.971338,103.923048,1391713.216186,280995.798664,-103.923048,1
543995.589438,-237389.687533,135.099963,1144166.782718,619374.440583,-65.817931,1
5261.970353,-2568.631348,135.099963,122348.604945,15442.965,-65.817931,1
71081.633092,-129226.578702,133.367912,1257138.064591,279308.781178,-71.014083,1
8041.9119,-8242.829793,110.851252,193225.856042,94521.476671,-48.497423,1
50153.263184,-54344.826138,83.138439,2536008.170664,326900.341217,-72.746134,1
307612.223424,-88615.183417,64.08588,4819990.824471,1287461.078079,-48.497423,1
21541.515894,-14963.186927,76.210236,538821.953676,34850.594299,-36.373067,1
95536.458444,-59225.745314,76.210236,2652131.785007,225797.071478,-36.373067,1
31954.605349,-194639.209501,74.478185,932508.441982,386926.294004,-72.746134,1
10660.772721,-3956.004044,74.478185,34112.740655,9311.505141,-72.746134,1
24510.250978,-284168.915744,88.334591,1944918.119768,452480.952969,-98.726896,1
42083.638472,-21804.787616,119.511506,960635.215046,67809.789116,-110.851252,1
292513.936535,-502892.291724,109.119201,991858.894954,799611.647619,-122.975607,1
13549.833468,-29696.011096,129.903811,1275638.099266,136347.039572,-100.458947,1
8812.674509,-27536.143739,128.17176,155633.425314,77736.172294,-90.066642,1
755.174152,-2440.459588,128.17176,279246.427349,8540.742532,-90.066642,1
479265.386658,-148980.618162,110.851252,2589557.985482,593504.529722,-93.530744,1
227338.596697,-72664.72753,116.047404,3745901.085377,607298.582353,-57.157677,1
6935.131434,-16515.10445,116.047404,740250.802342,72204.002015,-57.157677,1
422838.635449,-68511.269693,116.047404,1878431.617469,778818.377674,-36.373067,1
64626.279732,-23240.657736,114.315353,2492357.026212,289609.28733,-12.124356,1
15342.506053,-58158.802017,103.923048,150238.087049,74509.36164,-51.961524,1
3183.509384,-71055.65233,60.621778,894491.658807,557285.615284,-58.889727,1
18865.497396,-38112.04597,51.961524,1535260.390965,189188.445609,-76.210236,1
69500.270705,-27678.171905,65.817931,4286365.023218,221376.877817,-77.942286,1
61777.056154,-87873.865671,69.282032,2239572.871101,150452.861349,-67.549981,1
48381.375208,-128577.059649,88.334591,1759399.88982,353509.837774,-88.334591,1
9763.570402,-128758.924984,64.08588,1172896.309463,295432.442145,-112.583302,1
19359.131876,-26205.928719,41.569219,2008652.393334,396217.014536,-105.655099,1
179584.223881,-233781.825701,17.320508,3558526.096963,1805101.782429,-81.406388,1
14350.040941,-116591.268061,27.712813,1300065.211806,175884.563356,-93.530744,1
12091.446688,-5772.925342,58.889727,212105.209844,19310.634454,-72.746134,1
20046.756047,-16149.64173,58.889727,1277532.96285,83197.328491,-72.746134,1
61350.971655,-40620.055539,65.817931,2298143.90121,543141.68839,-76.210236,1
47496.297245,-38548.522773,91.798693,2078857.608718,217245.936641,-72.746134,1
12926.295177,-8069.624712,96.994845,198486.094344,41706.051395,-43.30127,1
7589.846639,-31171.718384,91.798693,1938008.969097,166831.133785,-36.373067,1
18115.519396,-46386.052678,86.60254,1597972.754555,247749.083413,-57.157677,1
47645.253615,-28223.767909,86.60254,1647826.372949,86410.282739,-71.014083,1
64155.161912,-182409.198748,69.282032,937628.384169,293433.655513,-98.726896,1
74957.962799,-35365.013389,60.621778,998250.162434,373771.368121,-88.334591,1
28661.976764,-32631.837215,81.406388,2333500.254345,168211.578279,-81.406388,1
33556.752346,-128684.446799,71.014083,2928989.714292,865994.22687,-72.746134,1
170369.713585,-42270.699959,81.406388,568188.875118,449695.815271,-31.176915,1
442275.709611,-230002.490839,91.798693,1694342.329437,1052101.354092,-43.30127,1
1184895.957458,-403482.967674,86.60254,4079693.256757,3665807.591933,-34.641016,1
31549.30546,-88727.766719,91.798693,1438627.54436,268589.11873,-48.497423,1
19958.421456,-61122.340948,88.334591,2702096.254653,316686.437605,-65.817931,1
108060.917833,-41118.886172,103.923048,469148.477891,114446.989161,-58.889727,1
38195.184409,-75915.786896,119.511506,251739.728474,111152.628525,-90.066642,1
171796.92345,-1034401.52689,105.655099,3737743.126073,2807699.39239,-98.726896,1
116506.397571,-44920.737694,128.17176,2559917.400012,208622.05567,-90.066642,1
20316.955973,-24288.548475,93.530744,1917141.220967,282835.236622,-77.942286,1
20820.982758,-16142.713527,74.478185,100289.20586,120595.769528,-57.157677,1
9115.7834,-26765.381129,96.994845,1404175.321747,148544.141359,-31.176915,1
103186.926861,-22350.383621,81.406388,5814908.521152,340022.358135,-20.78461,1
33026.744799,-26363.545342,93.530744,519440.305139,246896.914416,-20.78461,1
36087.278576,-201231.394874,98.726896,396648.295187,324951.784059,-48.497423,1
81248.771332,-120859.041251,88.334591,2675142.079985,450298.568952,-65.817931,1
13645.096262,-5322.592132,91.798693,586349.427835,69786.059088,-65.817931,1
173716.035745,-32981.711478,96.994845,1944003.596942,375305.965136,-58.889727,1
258053.053667,-125973.787285,110.851252,2155168.303197,424579.34651,-34.641016,1
2701.99926,-9725.465284,110.851252,109245.640586,18908.798666,-34.641016,1
161139.614831,-46649.3244,138.564065,2643771.175759,197869.484257,-24.248711,1
57663.435486,-124291.965951,129.903811,2175845.525738,241794.292737,-58.889727,1
11190.780268,-11395.162263,110.851252,461416.603086,101252.226109,-71.014083,1
24887.838054,-49637.112043,93.530744,305821.282889,74317.104,-95.262794,1
1049718.052181,-693261.995983,76.210236,2904921.13627,2556153.653607,-103.923048,1
4579.542335,-7122.192921,65.817931,775934.51308,52167.638273,-77.942286,1
16570.530076,-19916.852236,74.478185,482859.392083,76390.368817,-95.262794,1
13539.441163,-45435.156784,45.033321,1505205.845352,410085.545352,-65.817931,1
73984.550245,-79175.506516,58.889727,147872.105645,170442.459719,-71.014083,1
48125.031688,-99766.126516,64.08588,1042275.429861,365086.865372,-81.406388,1
29084.597161,-21354.454407,51.961524,2497946.354168,208828.169716,-65.817931,1
67851.358336,-238182.966803,71.014083,3403859.156,1111737.595448,-76.210236,1
108034.937071,-20727.452014,50.229473,319036.830551,363036.117216,-43.30127,1
514495.300083,-190229.408144,76.210236,1440671.364313,649766.736104,-34.641016,1
311242.601917,-105739.969751,83.138439,1756301.250926,1083683.568518,-34.641016,1
55165.818221,-63062.237853,109.119201,1408339.171888,191067.720735,-31.176915,1
81529.363563,-40239.004361,109.119201,4050347.119925,214826.261663,-31.176915,1
228175.177237,-169792.940666,128.17176,515304.167811,698837.467533,-51.961524,1
49631.915891,-42456.029395,110.851252,2880544.253204,146029.203586,-57.157677,1
116653.62189,-65358.937224,119.511506,1987419.182484,286022.210108,-72.746134,1
96573.956878,-71632.425249,103.923048,693308.761355,354306.581145,-71.014083,1
18517.355184,-43564.541912,74.478185,1403749.237248,278302.459659,-71.014083,1
15697.576469,-6793.103267,69.282032,177143.764293,50951.738606,-57.157677,1
66644.118923,-18564.120556,74.478185,4026735.803316,162617.05417,-41.569219,1
23001.634725,-9313.237192,74.478185,529389.204978,182790.249926,-41.569219,1
22766.075815,-22575.550226,0,516081.858623,179937.562246,-8.660254,1
74204.520698,-52616.239432,0,1115906.641742,475747.591467,-8.660254,1
10103.052361,-10466.78303,74.478185,291479.902203,153075.186271,-74.478185,1
463458.690988,-175931.328728,86.60254,1536969.925112,2480154.728272,-50.229473,1
208725.978719,-169207.507493,39.837169,2452594.335822,2315628.954112,-32.908965,1
30451.185248,-33773.258697,74.478185,1690433.090765,75235.090928,-74.478185,1
95072.268827,-161440.991672,65.817931,1411744.383776,727185.943101,-114.315353,1
50316.07596,-59821.570792,19.052559,1139301.451999,818982.903851,-124.707658,1
43500.456032,-31466.167021,86.60254,680881.296811,157524.824796,-154.152522,1
265561.493918,-135508.726981,76.210236,1416845.273404,1073500.84182,-117.779455,1
1472733.356812,-261731.929583,143.760217,1845957.396878,995970.783571,-100.458947,1
1295859.792445,-113904.857258,173.205081,5582133.01697,1250542.415116,-90.066642,1
10253.740781,-11734.644221,152.420471,1935528.67234,153179.10932,-67.549981,1
139885.619372,-107181.036023,140.296115,2276501.926369,454178.362761,-83.138439,1
45397.051666,-54201.065921,76.210236,1590649.643741,558444.357275,-74.478185,1
25528.696853,-78286.964451,19.052559,1041546.236471,1120993.674963,-83.138439,1
127534.365063,-70873.786995,17.320508,1665664.764216,793303.518578,-84.87049,1
558617.562355,-201513.719156,22.51666,5011928.034712,1288060.367658,-69.282032,1
334885.09544,-111786.55912,29.444864,2989601.100252,1737444.413784,-53.693575,1
61487.803669,-27504.966824,24.248711,1011623.326719,492723.421432,-45.033321,1
2265.522456,-11055.680305,24.248711,124880.863226,85660.304739,-60.621778,1
7887.759378,-6869.313503,6.928203,616793.68488,39040.425203,-77.942286,1
3389.62343,-7733.606856,6.928203,854528.050524,60403.539863,-102.190998,1
97905.903949,-41378.693793,39.837169,2498904.178264,372633.41074,-114.315353,1
65083.541145,-48719.125115,29.444864,336004.000262,734503.857763,-95.262794,1
64127.449099,-46948.96919,19.052559,1037351.209415,718149.834037,-60.621778,1
126349.642311,-82746.995281,27.712813,1344909.739264,650776.521725,-58.889727,1
60024.220736,-91568.330044,6.928203,1137725.285765,824554.911299,-67.549981,1
10276.257441,-43251.040716,29.444864,1489362.776616,215957.29084,-95.262794,1
212125.994454,-138680.11201,24.248711,3369604.387178,1176538.812311,-114.315353,1
91722.482566,-131258.274299,19.052559,2886599.502827,601226.012222,-138.564065,1
53891.028827,-27648.727041,24.248711,1088893.577347,380623.361116,-122.975607,1
22885.58732,-52758.267599,12.124356,2396389.287117,365242.749944,-114.315353,1
25116.468761,-34751.867403,1.732051,871237.144664,200029.351614,-128.17176,1
30639.978786,-37152.489822,17.320508,1276455.627248,115212.555618,-136.832014,1
30555.108296,-85476.707354,22.51666,3430376.853864,414833.096616,-169.740979,1
2956.610729,-35087.88526,34.641016,1857186.282263,240472.73797,-169.740979,1
11275.650757,-43339.375307,34.641016,602057.396609,167863.436066,-181.865335,1
6777.51481,-13911.832086,22.51666,482722.560069,62094.021451,-181.865335,1
24752.738091,-28627.335747,1.732051,505460.923071,328100.652427,-161.080725,1
92638.737443,-91963.237628,1.732051,3015623.431585,1140162.281251,-147.224319,1
19866.622763,-16286.473744,1.732051,1032426.988969,234003.528204,-100.458947,1
112281.925651,-13539.441163,1.732051,3118633.689263,221250.438108,-50.229473,1
295224.596048,-166160.830123,24.248711,2008338.892138,1241700.295743,-55.425626,1
35442.955675,-88078.247666,34.641016,1649522.05069,307904.940011,-96.994845,1
97566.42199,-13056.198987,60.621778,287714.423747,251059.032506,-83.138439,1
48455.853393,-23077.84496,86.60254,1562077.733619,77964.803001,-117.779455,1
28552.857563,-24551.820197,69.282032,2471018.160262,312763.342526,-105.655099,1
19534.069008,-30879.001797,74.478185,421447.79865,209685.534866,-79.674337,1
19263.869082,-8272.274657,74.478185,1070552.891345,53619.09685,-114.315353,1
34143.91757,-50892.848879,27.712813,2112816.196851,124066.799346,-138.564065,1
438052.969742,-136863.190712,58.889727,2756667.979447,1303789.121042,-138.564065,1
165651.607185,-86701.267274,65.817931,3789935.013058,821577.515961,-119.511506,1
2885.596645,-18181.337327,27.712813,280955.961496,315013.276525,-95.262794,1
24511.983029,-43233.720208,24.248711,1567982.294822,345668.843768,-55.425626,1
108367.490826,-87787.263131,1.732051,4161433.930519,1562995.720547,-45.033321,1
40372.372274,-36762.778391,12.124356,1267717.430923,124986.518325,-72.746134,1
90743.873859,-21515.535132,83.138439,2584936.873927,83432.887401,-95.262794,1
60235.530935,-58202.103287,86.60254,2620852.679473,400955.905546,-100.458947,1
27785.559055,-147894.622306,98.726896,741984.5852,541049.371014,-147.224319,1
287861.648066,-127536.097114,119.511506,4316062.766365,518466.892585,-129.903811,1
61752.807442,-114483.362228,88.334591,747095.867134,622786.580674,-136.832014,1
100561.137837,-33341.978046,114.315353,1049906.845719,171008.840333,-136.832014,1
41309.411761,-9933.311381,145.492268,1236005.312688,109533.16102,-96.994845,1
117924.947183,-145159.714081,91.798693,3770615.71835,1105531.657404,-96.994845,1
156594.713512,-122871.684289,109.119201,2189038.556739,267880.709949,-119.511506,1
130920.524392,-45175.349163,98.726896,1968870.650386,441371.57909,-102.190998,1
24860.125241,-22622.315598,91.798693,2580409.293116,88289.557865,-136.832014,1
18136.304006,-5575.47155,96.994845,345102.463154,139707.218139,-100.458947,1
373118.384966,-52061.983174,114.315353,3611315.541476,319738.311128,-55.425626,1
105062.737886,-33187.825524,119.511506,1069480.751896,253674.429226,-60.621778,1
16412.913453,-20022.507335,116.047404,459913.182985,105353.722421,-53.693575,1
84078.942352,-30205.234033,129.903811,2111912.066329,409654.264701,-69.282032,1
199178.914667,-108263.567778,98.726896,329590.216121,766648.9887,-79.674337,1
242887.216796,-31038.350472,83.138439,2451776.807841,886932.989083,-50.229473,1
210336.78597,-87704.124692,86.60254,1561087.000557,855560.352805,-31.176915,1
92089.677337,-56326.292262,51.961524,1185401.716294,1752478.614793,-10.392305,1
70920.552367,-83348.016911,71.014083,2479907.045007,194772.577413,-36.373067,1
212564.203308,-145800.57288,51.961524,2726620.362037,2114362.918222,-55.425626,1
60510.927013,-51674.003793,64.08588,607180.802898,276206.678181,-72.746134,1
218494.745273,-333890.898277,76.210236,4219204.753155,1992355.527286,-117.779455,1
225152.748577,-41101.565664,83.138439,480630.242694,260846.85162,-83.138439,1
41428.923266,-24505.054825,119.511506,2140913.525051,90066.641994,-114.315353,1
402589.229457,-83827.794985,135.099963,2810134.655826,663967.820675,-96.994845,1
161420.207062,-105468.037774,150.68842,2066679.55949,1043278.287279,-79.674337,1
2942.754322,-9661.379405,116.047404,397649.420554,19800.804832,-124.707658,1
7177.618547,-104033.899706,64.08588,1993578.355156,998787.098185,-105.655099,1
10612.275298,-5261.970353,24.248711,199818.041415,130572.382179,-90.066642,1
559429.894184,-122478.508756,41.569219,478427.074067,2043094.223643,-74.478185,1
46680.501315,-57585.493199,51.961524,459140.688324,206798.20617,-53.693575,1
38629.929161,-64671.313053,88.334591,1015423.446191,434620.045042,-58.889727,1
61690.453613,-49870.938902,105.655099,1338859.685793,629056.604598,-72.746134,1
38662.838127,-52058.519072,96.994845,993826.504672,343903.883995,-100.458947,1
7591.57869,-14492.069107,83.138439,801180.885651,101619.42088,-84.87049,1
119812.882563,-110089.149329,105.655099,907667.3693,243164.344925,-112.583302,1
61404.66523,-84808.135742,96.994845,1079185.43257,791488.329332,-119.511506,1
68729.508095,-28464.522972,121.243557,2399441.16064,177448.605235,-114.315353,1
11725.983967,-34135.257316,105.655099,992148.147439,352768.520028,-105.655099,1
308466.124472,-129954.040041,88.334591,2546674.139537,1381242.969055,-67.549981,1
207125.563772,-299850.903756,109.119201,1073350.1534,937794.661047,-91.798693,1
22010.901663,-4292.021901,110.851252,1169250.342513,25591.050682,-84.87049,1
116076.848971,-130536.009112,128.17176,2821102.001539,1280808.270927,-90.066642,1
22268.977233,-65038.507824,119.511506,1753696.246511,345052.233681,-107.38715,1
81295.536704,-116120.150241,109.119201,2656719.987596,456161.560935,-105.655099,1
21889.658106,-14835.015167,71.014083,1031412.007196,250894.48768,-96.994845,1
14938.938215,-12898.582364,86.60254,1346510.154211,66614.674059,-107.38715,1
47839.243305,-15531.299591,96.994845,1444947.797757,268048.718878,-74.478185,1
80663.338159,-59780.001572,96.994845,1051929.881062,289394.51303,-69.282032,1
596050.644409,-169403.229234,135.099963,4763773.65141,991682.225772,-79.674337,1
67387.168719,-131767.497237,121.243557,3819241.312722,1220086.033715,-69.282032,1
530.007547,-6696.108422,83.138439,356902.925306,42161.580758,-102.190998,1
2286.307066,-6401.659785,93.530744,1429960.362119,27983.012847,-100.458947,1
10167.13824,-46410.301389,51.961524,515335.344725,296398.926496,-114.315353,1
21122.359598,-30416.544232,58.889727,728316.972278,335687.034964,-112.583302,1
135494.870574,-67290.173874,91.798693,3348397.157091,1422905.71918,-74.478185,1
99850.997006,-133180.850696,86.60254,816374.435335,327232.894972,-95.262794,1
3815.707929,-7737.070957,93.530744,661716.154625,42107.887183,-96.994845,1
37150.757772,-17711.951558,109.119201,267643.418989,96250.063377,-107.38715,1
18354.542408,-281712.867699,96.994845,3792810.217398,686967.723349,-169.740979,1
181693.861765,-56237.957671,96.994845,1296088.423151,595879.171379,-128.17176,1
97342.987436,-252214.310395,105.655099,4106304.485365,707225.789594,-147.224319,1
102591.101383,-16002.417411,129.903811,1424750.35329,74639.265451,-128.17176,1
2824.974867,-21394.291575,121.243557,1045348.087994,191325.796306,-91.798693,1
69422.328418,-37661.71276,116.047404,1776438.073614,121463.526982,-38.105118,0
1521492.319096,-231027.864917,119.511506,2647592.07984,2994151.197723,-32.908965,0
15046.325365,-30717.921072,103.923048,1344882.026451,305963.311055,-57.157677,0
58633.383938,-13025.022073,93.530744,741220.750794,102520.0873,-55.425626,0
28772.828015,-14838.479268,83.138439,660093.223019,180105.571174,-32.908965,0
6706.500727,-4631.503859,64.08588,516767.750743,65393.57824,-38.105118,0
7330.039018,-3926.559181,81.406388,366522.735491,19651.848463,-45.033321,0
1666.232877,-1943.361006,81.406388,40041.550569,7927.596546,-45.033321,0
217053.679001,-83969.823151,83.138439,1700672.975139,293450.976022,-55.425626,0
29425.81117,-10581.098383,83.138439,788431.259656,178562.313905,-50.229473,0
111280.800285,-23219.873126,114.315353,1767687.752935,123703.068677,-55.425626,0
135299.148833,-109517.572563,119.511506,1082284.071465,474763.786609,-57.157677,0
11055.680305,-8033.251646,109.119201,345464.461773,37095.332146,-60.621778,0
81809.955794,-140649.453778,105.655099,1320096.379395,984215.354741,-79.674337,0
24380.347167,-29553.98293,109.119201,662000.210958,58460.178857,-96.994845,0
44361.285283,-18096.466837,86.60254,478650.508621,267516.97928,-79.674337,0
43701.373926,-28398.705041,93.530744,1809984.433655,142244.672572,-76.210236,0
10425.213811,-26046.580044,105.655099,865058.919434,88933.880765,-86.60254,0
74156.023275,-33052.725561,88.334591,2898205.975289,153357.510553,-79.674337,0
22230.872115,-16937.724847,93.530744,1752882.182632,104579.49571,-96.994845,0
5298.34342,-6044.857318,83.138439,503493.313354,44785.637731,-91.798693,0
5558.151041,-4676.53718,64.08588,190968.993839,46472.655218,-76.210236,0
182378.021834,-63105.539123,64.08588,1742881.321269,319514.876574,-71.014083,0
859.097201,-5568.543346,64.08588,161673.08648,39972.268537,-69.282032,0
29114.042024,-5807.566358,93.530744,165930.467365,19670.901022,-62.353829,0
153991.441149,-96502.942795,98.726896,1247755.545366,850478.515736,-60.621778,0
50719.643798,-29670.030334,96.994845,934389.449159,102080.146395,-79.674337,0
9230.098754,-44110.137916,34.641016,1265486.549483,455946.786635,-76.210236,0
39624.126325,-28871.554911,58.889727,3885284.410014,102130.375868,-91.798693,0
346863.958825,-74569.983418,65.817931,2326954.834343,838830.474055,-79.674337,0
427400.857276,-60781.126939,91.798693,2073197.266678,217545.581431,-60.621778,0
184707.63017,-41446.243774,129.903811,1574375.294353,715321.395069,-45.033321,0
281579.499786,-106018.829931,133.367912,3140947.699817,365279.123011,-45.033321,0
173560.151172,-59253.458127,138.564065,3440050.357624,529822.21768,-45.033321,0
130399.177099,-59920.297688,119.511506,1560636.667347,343642.344323,-46.765372,0
22461.234873,-4401.141102,109.119201,208850.686377,108564.944618,-39.837169,0
204563.860628,-59902.97718,105.655099,2291504.950464,524759.433169,-27.712813,0
51888.778093,-18974.616597,105.655099,1146208.87062,217737.83907,-22.51666,0
27000.940039,-67600.210969,83.138439,3201708.042147,529877.643306,-24.248711,0
121922.520446,-110587.979962,83.138439,1118773.185828,946350.992036,-45.033321,0
104867.016144,-47934.506099,88.334591,1443598.530178,288221.914633,-46.765372,0
8014.199087,-4555.293624,74.478185,271010.525759,40817.509331,-57.157677,0
135692.324367,-18588.369267,98.726896,1240555.410159,168506.026916,-46.765372,0
89408.462687,-83417.298943,93.530744,1993727.311526,911289.087539,-39.837169,0
18416.896237,-16385.20064,83.138439,1184615.365227,99570.404775,-46.765372,0
8719.143765,-18235.030902,76.210236,226470.839242,134789.925896,-51.961524,0
28513.020394,-14315.399925,71.014083,434121.214409,117907.626674,-55.425626,0
68994.511869,-10719.662448,74.478185,309193.585812,415371.764417,-32.908965,0
21964.136291,-15465.481661,69.282032,1934132.63939,163067.38738,-24.248711,0
2170.259662,-3157.528622,86.60254,118444.562425,23512.589713,-17.320508,0
11429.803279,-4369.964187,83.138439,165696.640506,34130.061163,-22.51666,0
87021.696674,-125157.991355,93.530744,1247681.067181,894545.352382,-51.961524,0
17232.173485,-20810.590453,96.994845,320794.862121,209249.058062,-51.961524,0
13317.738659,-17346.488838,88.334591,482978.903589,129844.92084,-57.157677,0
109290.673907,-22793.788628,93.530744,1173840.277153,141269.527967,-60.621778,0
147768.182597,-103462.322939,121.243557,4322963.256782,385672.28922,-57.157677,0
6716.893032,-9971.416499,121.243557,361906.820089,38855.095766,-76.210236,0
22485.483584,-25951.31725,114.315353,398612.440803,153192.965726,-84.87049,0
35950.446562,-9760.106301,116.047404,539131.99077,56121.910267,-81.406388,0
71526.770149,-16641.544159,109.119201,1116325.798037,64870.498896,-81.406388,0
1054997.343043,-64830.661727,114.315353,2648530.851378,1592236.20228,-45.033321,0
94796.872749,-116182.50407,116.047404,3866846.729168,761160.119691,-45.033321,0
52999.022661,-10135.961326,91.798693,376895.987778,430998.326803,-17.320508,0
5300.075471,-5888.972746,50.229473,363767.042656,78790.991236,-12.124356,0
137093.55347,-61127.537101,69.282032,300852.029122,297232.042934,-32.908965,0
510315.861485,-62118.270163,91.798693,5800780.182714,545135.278869,-22.51666,0
29503.753456,-19632.795904,103.923048,810111.339615,122352.069047,-55.425626,0
294268.504003,-135894.974311,116.047404,1706549.823529,1307228.973946,-57.157677,0
